coors
"(59, 42.37161814257743)"
"(59, 42.37161814257743)"
"(60, 44.01515512733582)"
"(60, 44.01515512733582)"
"(62, 47.26415277468617)"
"(62, 47.26415277468617)"
"(63, 48.86978793911541)"
"(63, 48.86978793911541)"
"(64, 50.462962951029)"
"(64, 50.462962951029)"
"(65, 52.043763991607165)"
"(65, 52.043763991607165)"
"(66, 53.612276816087046)"
"(66, 53.612276816087046)"
"(67, 55.16858675484701)"
"(67, 55.16858675484701)"
"(69, 58.2449371789329)"
"(69, 58.2449371789329)"
"(70, 59.76514621048173)"
"(70, 59.76514621048173)"
"(71, 61.273489450925126)"
"(71, 61.273489450925126)"
"(73, 64.25491102954925)"
"(73, 64.25491102954925)"
"(74, 65.7281545584612)"
"(74, 65.7281545584612)"
"(76, 68.64011694931347)"
"(76, 68.64011694931347)"
"(78, 71.50658808488603)"
"(78, 71.50658808488603)"
"(80, 74.3282121480197)"
"(80, 74.3282121480197)"
"(82, 77.1056267493841)"
"(82, 77.1056267493841)"
"(84, 79.83946296218116)"
"(84, 79.83946296218116)"
"(87, 83.85987228108445)"
"(87, 83.85987228108445)"
"(90, 87.7857146679327)"
"(90, 87.7857146679327)"
"(94, 92.87660250955389)"
"(94, 92.87660250955389)"
"(98, 97.80777488538479)"
"(98, 97.80777488538479)"
"(105, 106.06698732042355)"
"(105, 106.06698732042355)"
"(121, 123.29054193487033)"
"(122, 124.2951306813917)"
"(133, 134.82671412824695)"
"(134, 135.73854761907495)"
"(137, 138.43025563010278)"
"(138, 139.31308843161557)"
"(141, 141.91918350471636)"
"(138, 139.31308843161557)"
"(137, 138.43025563010278)"
"(134, 135.73854761907495)"
"(135, 136.64304333507312)"
"(136, 137.5402599103586)"
"(138, 139.31308843161557)"
"(139, 140.1888159054297)"
"(142, 142.7739370871303)"
"(143, 143.6218122578976)"
"(147, 146.94564118526162)"
"(148, 147.75995560239042)"
"(152, 150.95226751362185)"
"(151, 150.16382437115894)"
"(152, 150.95226751362185)"
"(153, 151.734375791573)"
"(154, 152.5102017240279)"
"(154, 152.5102017240279)"
"(156, 154.04321498246753)"
"(157, 154.80050570369417)"
"(159, 156.2969113703483)"
"(160, 157.03612775723906)"
"(162, 158.49683881828952)"
"(163, 159.21843299965434)"
"(166, 161.34876047736896)"
"(167, 162.04754674051696)"
"(169, 163.42842343177475)"
"(170, 164.11060892973364)"
"(171, 164.7873553882992)"
"(172, 165.45870956275343)"
"(174, 166.78542653201623)"
"(175, 167.44088129220214)"
"(177, 168.73621097561352)"
"(178, 169.37617602756052)"
"(179, 170.01106746576298)"
"(180, 170.64092959662878)"
"(182, 171.88574165691966)"
"(183, 172.50077869735236)"
"(184, 173.11096065463246)"
"(185, 173.71633033986632)"
"(186, 174.31693026835381)"
"(187, 174.9128026606724)"
"(189, 176.09053225200745)"
"(190, 176.67247242832735)"
"(191, 177.2498510252538)"
"(192, 177.82270880601965)"
"(193, 178.39108624564193)"
"(194, 178.95502353200698)"
"(196, 180.06973696736094)"
"(197, 180.62059206622706)"
"(198, 181.16716491375928)"
"(199, 181.70949427845522)"
"(201, 182.7815762312935)"
"(202, 183.31140495764828)"
"(203, 183.83714247976087)"
"(204, 184.35882617385232)"
"(205, 184.8764931409425)"
"(206, 185.3901802079335)"
"(207, 185.89992392869414)"
"(208, 186.40576058514552)"
"(209, 186.9077261883441)"
"(211, 187.90018693139638)"
"(212, 188.39075274880344)"
"(213, 188.8775888702341)"
"(214, 189.36072996869183)"
"(215, 189.84021045282287)"
"(216, 190.31606446800123)"
"(218, 191.25702836313877)"
"(219, 191.72220522724217)"
"(220, 192.18388959285056)"
"(221, 192.64211430524114)"
"(222, 193.09691195292538)"
"(223, 193.54831486873326)"
"(225, 194.44106456414005)"
"(226, 194.882474740752)"
"(227, 195.32061698168292)"
"(228, 195.75552235762274)"
"(229, 196.1872216900868)"
"(230, 196.61574555250064)"
"(232, 197.463387926934)"
"(233, 197.88256635511385)"
"(234, 198.29868914773255)"
"(235, 198.7117856540313)"
"(237, 199.52901599780517)"
"(238, 199.93320733018476)"
"(239, 200.3344873682231)"
"(240, 200.7328842640904)"
"(242, 201.5211400582699)"
"(243, 201.91105408445515)"
"(244, 202.2981952263837)"
"(245, 202.68259046626537)"
"(247, 203.44325001611924)"
"(248, 203.81956714115574)"
"(249, 204.19324399644324)"
"(250, 204.5643064213436)"
"(252, 205.2986902119314)"
"(253, 205.66206213409868)"
"(254, 206.02292074100706)"
"(255, 206.38129075628115)"
"(254, 206.02292074100706)"
"(252, 205.2986902119314)"
"(251, 204.9327800299019)"
"(249, 204.19324399644324)"
"(248, 203.81956714115574)"
"(245, 202.68259046626537)"
"(244, 202.2981952263837)"
"(242, 201.5211400582699)"
"(241, 201.12842593379509)"
"(239, 200.3344873682231)"
"(238, 199.93320733018476)"
"(235, 198.7117856540313)"
"(234, 198.29868914773255)"
"(232, 197.463387926934)"
"(231, 197.04112427128365)"
"(228, 195.75552235762274)"
"(227, 195.32061698168292)"
"(225, 194.44106456414005)"
"(224, 193.99635513089805)"
"(222, 193.09691195292538)"
"(221, 192.64211430524114)"
"(219, 191.72220522724217)"
"(218, 191.25702836313877)"
"(215, 189.84021045282287)"
"(214, 189.36072996869183)"
"(212, 188.39075274880344)"
"(211, 187.90018693139638)"
"(209, 186.9077261883441)"
"(208, 186.40576058514552)"
"(205, 184.8764931409425)"
"(204, 184.35882617385232)"
"(202, 183.31140495764828)"
"(204, 184.35882617385232)"
"(205, 184.8764931409425)"
"(207, 185.89992392869414)"
"(208, 186.40576058514552)"
"(210, 187.40585647956692)"
"(211, 187.90018693139638)"
"(212, 188.39075274880344)"
"(213, 188.8775888702341)"
"(212, 188.39075274880344)"
"(211, 187.90018693139638)"
"(212, 188.39075274880344)"
"(213, 188.8775888702341)"
"(214, 189.36072996869183)"
"(216, 190.31606446800123)"
"(217, 190.78832589741273)"
"(219, 191.72220522724217)"
"(220, 192.18388959285056)"
"(221, 192.64211430524114)"
"(222, 193.09691195292538)"
"(224, 193.99635513089805)"
"(225, 194.44106456414005)"
"(227, 195.32061698168292)"
"(229, 196.1872216900868)"
"(230, 196.61574555250064)"
"(232, 197.463387926934)"
"(233, 197.88256635511385)"
"(235, 198.7117856540313)"
"(236, 199.1218849816691)"
"(235, 198.7117856540313)"
"(234, 198.29868914773255)"
"(236, 199.1218849816691)"
"(237, 199.52901599780517)"
"(240, 200.7328842640904)"
"(241, 201.12842593379509)"
"(243, 201.91105408445515)"
"(244, 202.2981952263837)"
"(245, 202.68259046626537)"
"(244, 202.2981952263837)"
"(243, 201.91105408445515)"
"(241, 201.12842593379509)"
"(240, 200.7328842640904)"
"(238, 199.93320733018476)"
"(236, 199.1218849816691)"
"(238, 199.93320733018476)"
"(239, 200.3344873682231)"
"(239, 200.3344873682231)"
"(243, 201.91105408445515)"
"(244, 202.2981952263837)"
"(248, 203.81956714115574)"
"(249, 204.19324399644324)"
"(250, 204.5643064213436)"
"(251, 204.9327800299019)"
"(252, 205.2986902119314)"
"(253, 205.66206213409868)"
"(254, 206.02292074100706)"
"(255, 206.38129075628115)"
"(254, 206.02292074100706)"
"(251, 204.9327800299019)"
"(250, 204.5643064213436)"
"(249, 204.19324399644324)"
"(248, 203.81956714115574)"
"(248, 203.81956714115574)"
"(249, 204.19324399644324)"
"(250, 204.5643064213436)"
"(253, 205.66206213409868)"
"(254, 206.02292074100706)"
"(256, 206.73719668365248)"
"(257, 207.0906628080425)"
"(260, 208.1366619531741)"
"(261, 208.4806073766236)"
"(263, 209.161556350688)"
"(264, 209.49860567976282)"
"(266, 210.16596689051795)"
"(267, 210.4963232931098)"
"(270, 211.47435847072393)"
"(271, 211.79609731791254)"
"(273, 212.43329279720638)"
"(274, 212.74879109185588)"
"(276, 213.37369145122648)"
"(277, 213.68313398601163)"
"(279, 214.29610346904786)"
"(280, 214.5996697144032)"
"(283, 215.49892620001657)"
"(284, 215.79492753457373)"
"(287, 216.67193944363328)"
"(288, 216.96067346592577)"
"(290, 217.53284400092826)"
"(291, 217.8163156768981)"
"(294, 218.65648352032662)"
"(295, 218.9331802455792)"
"(298, 219.75342512263103)"
"(299, 220.02361247471146)"
"(301, 220.5592414405125)"
"(302, 220.82471434608982)"
"(305, 221.61195095727197)"
"(306, 221.87135265158867)"
"(309, 222.64073239400017)"
"(310, 222.89429853314817)"
"(314, 223.89446862842152)"
"(315, 224.1410559586356)"
"(319, 225.11398337470104)"
"(320, 225.35392431715894)"
"(323, 226.06605015388703)"
"(324, 226.30090057454441)"
"(327, 226.9980445700275)"
"(328, 227.2279956913464)"
"(332, 228.13595169397303)"
"(333, 228.36003374459887)"
"(337, 229.24505497407546)"
"(338, 229.4635353397444)"
"(341, 230.11247763464002)"
"(342, 230.32665805494975)"
"(345, 230.96293162991077)"
"(346, 231.17296451558713)"
"(351, 232.20809546950676)"
"(352, 232.41217570252758)"
"(355, 233.01867544718021)"
"(356, 233.21895538622522)"
"(360, 234.01085136683042)"
"(361, 234.20655746790072)"
"(365, 234.98053067543236)"
"(366, 235.17184661799507)"
"(370, 235.92860607754727)"
"(371, 236.1157028302419)"
"(376, 237.03894457761731)"
"(377, 237.22118708627858)"
"(382, 238.1206902491636)"
"(383, 238.2982879121185)"
"(386, 238.82657129969135)"
"(387, 239.00117973550283)"
"(393, 240.03357298653128)"
"(394, 240.2031398592282)"
"(399, 241.04053620466647)"
"(400, 241.20595790219846)"
"(405, 242.02300401852398)"
"(406, 242.18442819123146)"
"(411, 242.9818298679076)"
"(412, 243.139391454521)"
"(418, 244.07161706976336)"
"(419, 244.22482784805248)"
"(424, 244.9818114969973)"
"(425, 245.1314151451673)"
"(432, 246.16225340555553)"
"(433, 246.3072080332193)"
"(439, 247.16507844921267)"
"(440, 247.30610447421947)"
"(447, 248.27799162487082)"
"(448, 248.41467664783596)"
"(453, 249.0901710738786)"
"(454, 249.22370021659384)"
"(462, 250.27348722497192)"
"(463, 250.4024396783796)"
"(470, 251.2913260596785)"
"(471, 251.41636962007766)"
"(478, 252.27843261596587)"
"(479, 252.39972267478953)"
"(484, 252.9993580628523)"
"(485, 253.117940727517)"
"(496, 254.3938154660769)"
"(497, 254.5072864891277)"
"(505, 255.400705001855)"
"(506, 255.5106393529582)"
"(513, 256.2698720090157)"
"(508, 255.7293849266767)"
"(507, 255.6201981074933)"
"(506, 255.5106393529582)"
"(505, 255.400705001855)"
"(498, 254.62035123719448)"
"(497, 254.5072864891277)"
"(494, 254.16564193320397)"
"(493, 254.05093319775966)"
"(492, 253.9358057339153)"
"(490, 253.70428260961404)"
"(489, 253.5878810378893)"
"(482, 252.76085635919645)"
"(481, 252.64093193354262)"
"(476, 252.0344687575785)"
"(475, 251.9117898737075)"
"(468, 251.03979572934526)"
"(467, 250.91330415678516)"
"(460, 250.0140823259456)"
"(459, 249.88362522057224)"
"(457, 249.6211900766471)"
"(456, 249.48920739612907)"
"(455, 249.35671154974165)"
"(454, 249.22370021659384)"
"(453, 249.0901710738786)"
"(446, 248.1407723879659)"
"(445, 248.00301655994946)"
"(441, 247.44657936194864)"
"(440, 247.30610447421947)"
"(435, 246.59541304743158)"
"(434, 246.451593709331)"
"(429, 245.7239492847189)"
"(428, 245.57669218368648)"
"(423, 244.83161408544714)"
"(422, 244.68081999043517)"
"(424, 244.9818114969973)"
"(425, 245.1314151451673)"
"(426, 245.28042791450167)"
"(427, 245.42885265509761)"
"(432, 246.16225340555553)"
"(433, 246.3072080332193)"
"(440, 247.30610447421947)"
"(441, 247.44657936194864)"
"(449, 248.55082982344044)"
"(450, 248.68645350875641)"
"(451, 248.82155005243527)"
"(452, 248.95612179578944)"
"(456, 249.48920739612907)"
"(457, 249.6211900766471)"
"(464, 250.53089524962462)"
"(465, 250.65885628331597)"
"(469, 251.1658022320833)"
"(470, 251.2913260596785)"
"(471, 251.41636962007766)"
"(473, 251.6650256439114)"
"(474, 251.78864299933485)"
"(481, 252.64093193354262)"
"(482, 252.76085635919645)"
"(489, 253.5878810378893)"
"(490, 253.70428260961404)"
"(499, 254.73301293000105)"
"(500, 254.8452748319865)"
"(506, 255.5106393529582)"
"(507, 255.6201981074933)"
"(514, 256.3769072282633)"
"(515, 256.483597726764)"
"(524, 257.4290021418811)"
"(525, 257.5324832179297)"
"(532, 258.2488507669187)"
"(533, 258.35010747566645)"
"(540, 259.05209446947384)"
"(541, 259.15147470005655)"
"(548, 259.84166840001063)"
"(549, 259.93956431368844)"
"(550, 260.0373046393882)"
"(551, 260.1348963601195)"
"(557, 260.71772990509004)"
"(558, 260.8144855451215)"
"(563, 261.2970889075487)"
"(564, 261.3934317025642)"
"(565, 261.48973476465295)"
"(566, 261.58600670733455)"
"(574, 262.3561348075521)"
"(575, 262.4525340088747)"
"(579, 262.8388476090011)"
"(580, 262.93565600393487)"
"(581, 263.0325771747119)"
"(582, 263.129621743007)"
"(583, 263.22680046522584)"
"(591, 264.01039587199176)"
"(592, 264.1092887846842)"
"(597, 264.6077422694687)"
"(598, 264.7083190026472)"
"(600, 264.9104620747119)"
"(599, 264.8092212001605)"
"(593, 264.2084310639737)"
"(592, 264.1092887846842)"
"(585, 263.4216040772033)"
"(584, 263.32412423358556)"
"(577, 262.64552732707836)"
"(576, 262.54899486061623)"
"(570, 261.97095968529544)"
"(569, 261.87472372126587)"
