times
0.9802985
0.9803022
0.9825774
0.9850903
0.9872783
0.989694
0.9921488
0.9945897
0.9971705
0.9997647
1.0021306
1.0044967
1.0070069
1.0095395
1.0119654
1.0143715
1.0166278
1.0188954
1.0212907
1.0236679
