times
0.988759
0.988763
0.9909906
0.9934591
0.9959192
0.9984198
1.0010614
1.003782
1.0065323
1.0092584
1.0119543
1.0146511
1.0171834
1.0198332
1.022257
1.0245747
1.0270379
1.0296488
1.0320562
1.0346218
