times
1.0180482
1.0180526
1.0204935
1.0231866
1.0257587
1.0286014
1.031383
1.034085
1.0366647
1.0392099
1.0416125
1.0439511
1.0464849
1.0489765
1.051595
1.0542992
1.0566694
1.0590585
1.061781
1.0645185
