times
0.9803026
0.9803069
0.9825228
0.9850888
0.9875409
0.9900844
0.9927056
0.9953577
0.9981247
1.0007078
1.0034566
1.0060007
1.0083874
1.0110252
1.0134685
1.0158395
1.0181733
1.0204404
1.0226901
1.0251124
