times
0.9983153
0.9983191
1.0010445
1.003993
1.0066296
1.0095625
1.012623
1.0156287
1.0186265
1.0217308
1.0247986
1.0277836
1.0306528
1.0335585
1.0365142
1.039395
1.0419552
1.0444643
1.0472343
1.0497584
