times
1.0186749
1.0186792
1.0209105
1.0240791
1.0268401
1.0297646
1.0328039
1.0360651
1.0391079
1.0421301
1.0454425
1.0490083
1.0521886
1.0549093
1.057404
1.0598799
1.0625203
1.065861
1.0685692
1.0712164
