times
1.0068348
1.006839
1.0092685
1.0118506
1.0143379
1.0167382
1.0193653
1.0219994
1.0245955
1.0277047
1.0303328
1.0328895
1.0355328
1.0380689
1.0403678
1.0429671
1.0455387
1.0481655
1.0505959
1.0532161
