times
0.9794086
0.9794122
0.9813919
0.9838199
0.986024
0.9885227
0.991041
0.9936821
0.9963262
0.998915
1.0014835
1.003998
1.0065132
1.0090371
1.0112693
1.0134978
1.0159183
1.0184569
1.020756
1.0229821
