times
0.9911764
0.9911802
0.9935103
0.9962102
0.9987555
1.0013465
1.004159
1.0070851
1.0098062
1.0125856
1.0155663
1.0180588
1.0208555
1.0236028
1.0258917
1.0283203
1.0309603
1.0335473
1.0361743
1.0388301
