times
0.9901705
0.9901743
0.9923927
0.9950241
0.9973898
1.0000158
1.0025964
1.0051816
1.0077208
1.0102521
1.0130498
1.0154657
1.0180075
1.0202426
1.0223677
1.0245954
1.0271265
1.0295838
1.031976
1.0340807
