times
0.9935182
0.9935229
0.9959342
0.9986412
1.0012926
1.0038123
1.0066633
1.0095593
1.0123643
1.0151626
1.0181775
1.0209093
1.0237628
1.026457
1.0290995
1.0315233
1.0344204
1.036945
1.0397113
1.0423363
