times
0.9816948
0.981699
0.983756
0.986022
0.9883905
0.9908382
0.993516
0.9960323
0.998845
1.0014689
1.0040885
1.0064244
1.0090242
1.0114973
1.0140111
1.0163422
1.0186063
1.0206767
1.023245
1.025535
