times
1.0228261
1.0228302
1.0251124
1.0276614
1.0301141
1.0327549
1.035367
1.0379691
1.0404735
1.0431333
1.0457556
1.0484546
1.0508182
1.0533062
1.0556554
1.0579364
1.0605309
1.0629471
1.0653254
1.0677711
