times
1.0383996
1.0384039
1.0406636
1.0432697
1.0457068
1.0484533
1.0512023
1.053944
1.0571041
1.0597953
1.0624276
1.0649788
1.0679056
1.0705503
1.0730757
1.0755935
1.0782432
1.0808412
1.0835423
1.086183
