times
0.9819731
0.981977
0.9843633
0.987049
0.9895903
0.9920585
0.9948864
0.9977667
1.0007277
1.0034367
1.0063217
1.0088511
1.0112862
1.013943
1.0166414
1.0191272
1.021516
1.0239342
1.0262506
1.0287221
