times
0.9984486
0.9984528
1.0005616
1.0029757
1.0052813
1.0076956
1.0104326
1.0130917
1.0158301
1.018361
1.020786
1.0231125
1.0254336
1.0279358
1.0306792
1.0330702
1.0354952
1.0379117
1.0403648
1.0426345
