times
0.999935
0.9999392
1.0030384
1.0059165
1.0092866
1.012412
1.0159024
1.0189354
1.0221383
1.0253924
1.028401
1.0310763
1.0336932
1.0366889
1.0393798
1.042356
1.0448057
1.0472156
1.0496071
1.0522535
