coors
"(214, 327)"
"(215, 328)"
"(214, 329)"
"(212, 329)"
"(212, 330)"
"(208, 334)"
"(207, 334)"
"(206, 335)"
"(205, 335)"
"(203, 337)"
"(202, 337)"
"(200, 339)"
"(199, 339)"
"(198, 340)"
"(197, 340)"
"(195, 342)"
"(194, 342)"
"(193, 343)"
"(192, 343)"
"(191, 344)"
"(190, 344)"
"(188, 346)"
"(187, 346)"
"(186, 347)"
"(185, 347)"
"(183, 349)"
"(182, 349)"
"(181, 350)"
"(180, 350)"
"(178, 352)"
"(177, 352)"
"(175, 354)"
"(174, 354)"
"(173, 355)"
"(172, 355)"
"(171, 356)"
"(170, 356)"
"(169, 357)"
"(168, 357)"
"(167, 358)"
"(166, 358)"
"(164, 360)"
"(163, 360)"
"(162, 361)"
"(161, 361)"
"(160, 362)"
"(159, 362)"
"(158, 363)"
"(157, 363)"
"(156, 364)"
"(157, 363)"
"(159, 363)"
"(160, 362)"
"(162, 362)"
"(163, 361)"
"(164, 361)"
"(165, 360)"
"(166, 360)"
"(167, 359)"
"(168, 359)"
"(169, 358)"
"(170, 358)"
"(171, 357)"
"(172, 357)"
"(173, 356)"
"(174, 356)"
"(175, 355)"
"(176, 355)"
"(177, 354)"
"(178, 354)"
"(179, 353)"
"(180, 353)"
"(181, 352)"
"(182, 352)"
"(183, 351)"
"(184, 351)"
"(185, 350)"
"(186, 350)"
"(187, 349)"
"(188, 349)"
"(189, 348)"
"(190, 348)"
"(191, 347)"
"(192, 347)"
"(194, 345)"
"(195, 345)"
"(196, 344)"
"(197, 344)"
"(198, 343)"
"(199, 343)"
"(201, 341)"
"(202, 341)"
"(203, 340)"
"(204, 340)"
"(206, 338)"
"(207, 338)"
"(208, 337)"
"(209, 337)"
"(210, 336)"
"(211, 336)"
"(212, 335)"
"(213, 335)"
"(215, 333)"
"(216, 333)"
"(218, 331)"
"(219, 331)"
"(221, 329)"
"(223, 329)"
"(222, 328)"
"(221, 329)"
"(220, 328)"
"(219, 328)"
"(218, 329)"
"(217, 329)"
"(215, 327)"
"(323, 168)"
"(322, 169)"
"(322, 171)"
"(321, 172)"
"(321, 176)"
"(320, 177)"
"(320, 179)"
"(319, 180)"
"(319, 183)"
"(318, 184)"
"(318, 186)"
"(317, 187)"
"(317, 190)"
"(316, 191)"
"(316, 193)"
"(315, 194)"
"(315, 196)"
"(314, 197)"
"(314, 199)"
"(313, 200)"
"(313, 203)"
"(312, 204)"
"(312, 206)"
"(311, 207)"
"(311, 209)"
"(310, 210)"
"(310, 212)"
"(309, 213)"
"(309, 214)"
"(308, 215)"
"(308, 217)"
"(307, 218)"
"(307, 220)"
"(306, 221)"
"(306, 222)"
"(305, 223)"
"(305, 225)"
"(304, 226)"
"(304, 227)"
"(303, 228)"
"(303, 229)"
"(302, 230)"
"(302, 231)"
"(301, 232)"
"(301, 234)"
"(300, 235)"
"(300, 236)"
"(299, 237)"
"(299, 238)"
"(298, 239)"
"(298, 240)"
"(297, 241)"
"(297, 242)"
"(296, 243)"
"(296, 244)"
"(295, 245)"
"(295, 246)"
"(294, 247)"
"(294, 248)"
"(292, 250)"
"(292, 251)"
"(290, 253)"
"(290, 254)"
"(289, 255)"
"(289, 256)"
"(287, 258)"
"(287, 259)"
"(284, 262)"
"(284, 263)"
"(282, 265)"
"(282, 266)"
"(279, 269)"
"(279, 270)"
"(275, 274)"
"(275, 275)"
"(271, 279)"
"(271, 280)"
"(266, 285)"
"(266, 286)"
"(258, 294)"
"(258, 295)"
"(252, 301)"
"(251, 301)"
"(244, 308)"
"(243, 308)"
"(238, 313)"
"(237, 313)"
"(235, 315)"
"(234, 315)"
"(231, 318)"
"(230, 318)"
"(227, 321)"
"(226, 321)"
"(224, 323)"
"(223, 323)"
"(221, 325)"
"(220, 325)"
"(221, 326)"
"(223, 326)"
"(224, 325)"
"(227, 325)"
"(229, 323)"
"(230, 323)"
"(232, 321)"
"(233, 321)"
"(236, 318)"
"(237, 318)"
"(241, 314)"
"(242, 314)"
"(246, 310)"
"(247, 310)"
"(256, 301)"
"(257, 301)"
"(266, 292)"
"(266, 291)"
"(272, 285)"
"(272, 284)"
"(276, 280)"
"(276, 279)"
"(280, 275)"
"(281, 276)"
"(281, 277)"
"(280, 278)"
"(280, 279)"
"(279, 280)"
"(279, 281)"
"(278, 282)"
"(279, 281)"
"(279, 280)"
"(280, 279)"
"(280, 278)"
"(281, 277)"
"(281, 276)"
"(282, 275)"
"(282, 274)"
"(284, 272)"
"(284, 271)"
"(286, 269)"
"(287, 270)"
"(287, 271)"
"(288, 271)"
"(288, 270)"
"(289, 269)"
"(289, 268)"
"(290, 267)"
"(290, 266)"
"(291, 265)"
"(291, 264)"
"(292, 263)"
"(292, 262)"
"(293, 261)"
"(293, 260)"
"(294, 259)"
"(294, 258)"
"(295, 257)"
"(295, 256)"
"(296, 255)"
"(296, 253)"
"(297, 252)"
"(297, 251)"
"(298, 250)"
"(298, 249)"
"(299, 248)"
"(299, 247)"
"(300, 246)"
"(300, 245)"
"(301, 244)"
"(301, 243)"
"(302, 242)"
"(302, 241)"
"(303, 240)"
"(303, 239)"
"(304, 238)"
"(304, 237)"
"(305, 236)"
"(305, 234)"
"(306, 233)"
"(306, 232)"
"(307, 231)"
"(307, 230)"
"(308, 229)"
"(308, 227)"
"(309, 226)"
"(309, 224)"
"(310, 223)"
"(310, 222)"
"(311, 221)"
"(311, 219)"
"(312, 218)"
"(312, 216)"
"(313, 215)"
"(313, 213)"
"(314, 212)"
"(314, 210)"
"(315, 209)"
"(315, 207)"
"(316, 206)"
"(316, 204)"
"(317, 203)"
"(317, 200)"
"(318, 199)"
"(318, 197)"
"(319, 196)"
"(319, 193)"
"(320, 192)"
"(320, 189)"
"(321, 188)"
"(321, 186)"
"(322, 185)"
"(322, 182)"
"(323, 181)"
"(323, 178)"
"(324, 177)"
"(324, 174)"
"(324, 177)"
"(323, 178)"
"(323, 181)"
"(322, 182)"
"(322, 184)"
"(321, 185)"
"(321, 188)"
"(320, 189)"
"(320, 192)"
"(319, 193)"
"(319, 195)"
"(318, 196)"
"(318, 199)"
"(317, 200)"
"(317, 202)"
"(316, 203)"
"(316, 205)"
"(315, 206)"
"(315, 208)"
"(314, 209)"
"(313, 208)"
"(313, 205)"
"(314, 204)"
"(313, 203)"
"(314, 202)"
"(314, 200)"
"(315, 199)"
"(315, 197)"
"(316, 196)"
"(316, 193)"
"(318, 191)"
"(317, 190)"
"(317, 189)"
"(318, 188)"
"(318, 186)"
"(319, 185)"
"(318, 184)"
"(319, 183)"
"(319, 181)"
"(320, 180)"
"(320, 177)"
"(321, 176)"
"(321, 174)"
"(322, 173)"
"(322, 169)"
