coors
"(324, 162)"
"(324, 164)"
"(323, 165)"
"(323, 168)"
"(322, 169)"
"(322, 171)"
"(321, 172)"
"(321, 175)"
"(320, 176)"
"(320, 178)"
"(319, 179)"
"(319, 181)"
"(318, 182)"
"(318, 185)"
"(317, 186)"
"(317, 188)"
"(316, 189)"
"(316, 192)"
"(315, 193)"
"(315, 195)"
"(314, 196)"
"(314, 200)"
"(313, 201)"
"(313, 204)"
"(312, 205)"
"(312, 209)"
"(311, 210)"
"(311, 213)"
"(312, 212)"
"(313, 213)"
"(313, 215)"
"(312, 216)"
"(312, 218)"
"(310, 220)"
"(309, 220)"
"(310, 221)"
"(310, 240)"
"(311, 241)"
"(311, 245)"
"(312, 246)"
"(312, 248)"
"(313, 249)"
"(313, 251)"
"(314, 252)"
"(314, 254)"
"(315, 255)"
"(315, 256)"
"(316, 257)"
"(316, 258)"
"(317, 259)"
"(317, 261)"
"(318, 262)"
"(318, 263)"
"(319, 264)"
"(319, 265)"
"(320, 266)"
"(320, 267)"
"(321, 268)"
"(321, 269)"
"(323, 271)"
"(323, 273)"
"(325, 275)"
"(326, 275)"
"(334, 283)"
"(335, 283)"
"(337, 285)"
"(338, 285)"
"(340, 287)"
"(341, 287)"
"(342, 288)"
"(343, 288)"
"(344, 289)"
"(345, 289)"
"(346, 290)"
"(347, 290)"
"(349, 292)"
"(350, 292)"
"(351, 293)"
"(355, 293)"
"(356, 294)"
"(359, 294)"
"(360, 295)"
"(362, 295)"
"(363, 296)"
"(366, 296)"
"(366, 294)"
"(365, 293)"
"(361, 293)"
"(360, 292)"
"(358, 292)"
"(357, 291)"
"(355, 291)"
"(354, 290)"
"(353, 290)"
"(352, 289)"
"(350, 289)"
"(349, 288)"
"(348, 288)"
"(346, 286)"
"(345, 286)"
"(344, 285)"
"(343, 285)"
"(342, 284)"
"(341, 284)"
"(339, 282)"
"(338, 282)"
"(336, 280)"
"(335, 280)"
"(327, 272)"
"(327, 271)"
"(325, 269)"
"(325, 268)"
"(324, 267)"
"(324, 266)"
"(323, 265)"
"(323, 264)"
"(321, 262)"
"(321, 261)"
"(320, 260)"
"(320, 258)"
"(319, 257)"
"(319, 256)"
"(318, 255)"
"(318, 254)"
"(317, 253)"
"(317, 252)"
"(316, 251)"
"(316, 249)"
"(315, 248)"
"(315, 245)"
"(314, 244)"
"(314, 241)"
"(313, 240)"
"(313, 234)"
"(312, 233)"
"(312, 223)"
"(313, 222)"
"(313, 214)"
"(314, 213)"
"(314, 212)"
"(313, 213)"
"(311, 211)"
"(311, 210)"
"(313, 208)"
"(313, 205)"
"(314, 204)"
"(313, 203)"
"(314, 202)"
"(314, 199)"
"(315, 198)"
"(315, 196)"
"(316, 195)"
"(316, 191)"
"(317, 190)"
"(319, 192)"
"(319, 193)"
"(318, 194)"
"(318, 197)"
"(317, 198)"
"(317, 202)"
"(316, 203)"
"(316, 206)"
"(315, 207)"
"(315, 209)"
"(314, 210)"
"(315, 209)"
"(315, 207)"
"(316, 206)"
"(316, 203)"
"(317, 202)"
"(317, 200)"
"(318, 199)"
"(317, 198)"
"(318, 197)"
"(318, 194)"
"(319, 193)"
"(319, 192)"
"(320, 191)"
"(320, 188)"
"(321, 187)"
"(321, 184)"
"(322, 183)"
"(322, 180)"
"(323, 179)"
"(323, 176)"
"(324, 175)"
"(324, 173)"
"(325, 172)"
"(325, 170)"
"(324, 171)"
"(325, 172)"
"(324, 173)"
"(324, 175)"
"(323, 176)"
"(323, 179)"
"(322, 180)"
"(322, 182)"
"(321, 183)"
"(321, 186)"
"(320, 187)"
"(320, 189)"
"(318, 191)"
"(317, 190)"
"(317, 189)"
"(318, 188)"
"(317, 187)"
"(319, 185)"
"(318, 184)"
"(319, 183)"
"(319, 181)"
"(320, 180)"
"(320, 177)"
"(321, 176)"
"(321, 174)"
"(322, 173)"
"(322, 169)"
"(323, 168)"
"(323, 165)"
"(324, 164)"
