coors
"(147, 301.3660343062246)"
"(146, 301.64909815547867)"
"(131, 306.79704260953906)"
"(130, 307.2164271380002)"
"(128, 308.0906564980638)"
"(127, 308.5463254434537)"
"(126, 309.0149238343929)"
"(125, 309.49687957257584)"
"(121, 311.5670589737547)"
"(120, 312.12244543484115)"
"(119, 312.6938924492479)"
"(117, 313.88686885465387)"
"(116, 314.50936530166)"
"(111, 317.9018788915004)"
"(110, 318.6399864716167)"
"(109, 319.3991940768331)"
"(108, 320.1800435313774)"
"(107, 320.9830836945414)"
"(106, 321.80887049776453)"
"(106, 321.80887049776453)"
"(105, 322.657966981715)"
"(104, 323.5309433333726)"
"(103, 324.42837692311)"
"(102, 325.35085234177643)"
"(101, 326.2989614377781)"
"(100, 327.27330335416184)"
"(99, 328.27448456569596)"
"(98, 329.30311891595363)"
"(99, 328.27448456569596)"
"(98, 329.30311891595363)"
"(97, 330.35982765439394)"
"(96, 331.4452394734447)"
"(95, 332.5599905455847)"
"(95, 332.5599905455847)"
"(96, 331.4452394734447)"
"(96, 331.4452394734447)"
"(95, 332.5599905455847)"
"(93, 334.8800927617935)"
"(92, 336.0867539848124)"
"(92, 336.0867539848124)"
"(91, 337.32537469298546)"
"(91, 337.32537469298546)"
"(89, 339.90119878319643)"
"(89, 339.90119878319643)"
"(88, 341.2397735678766)"
"(89, 339.90119878319643)"
"(87, 342.61305071716043)"
"(87, 342.61305071716043)"
"(86, 344.0217353926797)"
"(86, 344.0217353926797)"
"(87, 342.61305071716043)"
"(84, 346.94818726039875)"
"(85, 345.4665406069396)"
"(85, 345.4665406069396)"
"(84, 346.94818726039875)"
"(84, 346.94818726039875)"
"(81, 351.6215039586056)"
"(81, 351.6215039586056)"
"(82, 350.0249281490168)"
"(81, 351.6215039586056)"
"(81, 351.6215039586056)"
"(80, 353.2578844304179)"
"(79, 354.9348304609172)"
"(80, 353.2578844304179)"
"(81, 351.6215039586056)"
"(80, 353.2578844304179)"
"(80, 353.2578844304179)"
"(79, 354.9348304609172)"
"(79, 354.9348304609172)"
"(78, 356.6531110570148)"
"(78, 356.6531110570148)"
"(77, 358.41350337315146)"
"(77, 358.41350337315146)"
"(75, 362.0637727434451)"
"(75, 362.0637727434451)"
"(74, 363.9552451778709)"
"(74, 363.9552451778709)"
"(73, 365.892020167037)"
"(73, 365.892020167037)"
"(72, 367.87491615926484)"
"(72, 367.87491615926484)"
"(71, 369.90475997289707)"
"(71, 369.90475997289707)"
"(69, 374.1086404103547)"
"(69, 374.1086404103547)"
"(67, 378.5104448357287)"
"(67, 378.5104448357287)"
"(66, 380.7877255780735)"
"(66, 380.7877255780735)"
"(65, 383.1170928989563)"
"(65, 383.1170928989563)"
"(64, 385.49943324517847)"
"(64, 385.49943324517847)"
"(63, 387.9356417302212)"
"(63, 387.9356417302212)"
"(62, 390.4266221713271)"
"(62, 390.4266221713271)"
"(60, 395.5765579320033)"
"(60, 395.5765579320033)"
"(59, 398.2373647386084)"
"(59, 398.2373647386084)"
"(57, 403.7353512569953)"
"(57, 403.7353512569953)"
"(55, 409.4748655992068)"
"(55, 409.4748655992068)"
"(52, 418.55402138756114)"
"(52, 418.55402138756114)"
"(51, 421.70967167854343)"
"(51, 421.70967167854343)"
"(49, 428.2209230640707)"
"(49, 428.2209230640707)"
"(47, 435.00562394348475)"
"(47, 435.00562394348475)"
"(46, 438.5031208268041)"
"(46, 438.5031208268041)"
"(45, 442.0721221674993)"
"(45, 442.0721221674993)"
"(44, 445.7136947915767)"
"(44, 445.7136947915767)"
"(42, 453.2188682725995)"
"(42, 453.2188682725995)"
"(41, 457.0846499715003)"
"(41, 457.0846499715003)"
"(40, 461.0273647118587)"
"(39, 465.0481267321167)"
"(39, 465.0481267321167)"
"(38, 469.1480598644504)"
"(38, 469.1480598644504)"
"(36, 477.58998298520993)"
"(36, 477.58998298520993)"
"(34, 486.36231801534007)"
"(34, 486.36231801534007)"
"(35, 481.9342689403953)"
"(35, 481.9342689403953)"
"(36, 477.58998298520993)"
"(37, 473.3282975718516)"
"(38, 469.1480598644504)"
"(38, 469.1480598644504)"
"(40, 461.0273647118587)"
"(40, 461.0273647118587)"
"(43, 449.4289149333654)"
"(44, 445.7136947915767)"
"(44, 445.7136947915767)"
"(45, 442.0721221674993)"
"(45, 442.0721221674993)"
"(47, 435.00562394348475)"
"(47, 435.00562394348475)"
"(48, 431.5785740627759)"
"(48, 431.5785740627759)"
"(49, 428.2209230640707)"
"(50, 424.93163212383854)"
"(51, 421.70967167854343)"
"(50, 424.93163212383854)"
"(49, 428.2209230640707)"
"(52, 418.55402138756114)"
"(53, 415.46367009609753)"
"(54, 412.4376157981063)"
"(52, 418.55402138756114)"
"(52, 418.55402138756114)"
"(54, 412.4376157981063)"
"(53, 415.46367009609753)"
"(55, 409.4748655992068)"
"(56, 406.5744356796017)"
"(56, 406.5744356796017)"
"(57, 403.7353512569953)"
"(57, 403.7353512569953)"
"(56, 406.5744356796017)"
"(56, 406.5744356796017)"
"(57, 403.7353512569953)"
"(57, 403.7353512569953)"
"(58, 400.95664654951076)"
"(61, 392.97328712658344)"
"(62, 390.4266221713271)"
"(60, 395.5765579320033)"
"(59, 398.2373647386084)"
"(58, 400.95664654951076)"
"(59, 398.2373647386084)"
"(60, 395.5765579320033)"
"(60, 395.5765579320033)"
"(61, 392.97328712658344)"
"(62, 390.4266221713271)"
"(61, 392.97328712658344)"
"(64, 385.49943324517847)"
"(67, 378.5104448357287)"
"(68, 376.28437285471864)"
"(69, 374.1086404103547)"
"(70, 371.98238683338207)"
"(71, 369.90475997289707)"
"(71, 369.90475997289707)"
"(71, 369.90475997289707)"
"(72, 367.87491615926484)"
"(73, 365.892020167037)"
"(74, 363.9552451778709)"
"(74, 363.9552451778709)"
"(73, 365.892020167037)"
"(72, 367.87491615926484)"
"(71, 369.90475997289707)"
"(72, 367.87491615926484)"
"(72, 367.87491615926484)"
"(73, 365.892020167037)"
"(73, 365.892020167037)"
"(74, 363.9552451778709)"
"(72, 367.87491615926484)"
"(71, 369.90475997289707)"
"(71, 369.90475997289707)"
"(72, 367.87491615926484)"
"(73, 365.892020167037)"
"(72, 367.87491615926484)"
"(74, 363.9552451778709)"
"(75, 362.0637727434451)"
"(76, 360.2167927483796)"
"(78, 356.6531110570148)"
"(77, 358.41350337315146)"
"(78, 356.6531110570148)"
"(78, 356.6531110570148)"
"(79, 354.9348304609172)"
"(79, 354.9348304609172)"
"(80, 353.2578844304179)"
"(81, 351.6215039586056)"
