coors
"(325, 158)"
"(325, 160)"
"(324, 161)"
"(324, 163)"
"(323, 164)"
"(323, 167)"
"(322, 168)"
"(322, 170)"
"(321, 171)"
"(321, 174)"
"(320, 175)"
"(320, 178)"
"(319, 179)"
"(319, 181)"
"(318, 182)"
"(318, 184)"
"(317, 185)"
"(317, 188)"
"(316, 189)"
"(316, 191)"
"(315, 192)"
"(315, 195)"
"(314, 196)"
"(314, 198)"
"(313, 199)"
"(313, 201)"
"(312, 202)"
"(312, 204)"
"(311, 205)"
"(311, 208)"
"(310, 209)"
"(310, 210)"
"(309, 211)"
"(309, 213)"
"(308, 214)"
"(308, 215)"
"(307, 216)"
"(307, 218)"
"(306, 219)"
"(306, 220)"
"(305, 221)"
"(305, 223)"
"(304, 224)"
"(304, 225)"
"(303, 226)"
"(303, 227)"
"(302, 228)"
"(302, 229)"
"(301, 230)"
"(301, 231)"
"(300, 232)"
"(300, 233)"
"(299, 234)"
"(299, 235)"
"(298, 236)"
"(298, 237)"
"(296, 239)"
"(296, 240)"
"(293, 243)"
"(293, 244)"
"(288, 249)"
"(287, 249)"
"(284, 252)"
"(283, 252)"
"(282, 253)"
"(281, 253)"
"(280, 254)"
"(279, 253)"
"(277, 253)"
"(276, 252)"
"(275, 252)"
"(273, 250)"
"(272, 250)"
"(271, 249)"
"(271, 248)"
"(270, 248)"
"(267, 245)"
"(267, 244)"
"(265, 242)"
"(263, 242)"
"(263, 244)"
"(267, 248)"
"(267, 249)"
"(270, 252)"
"(271, 252)"
"(272, 253)"
"(273, 253)"
"(274, 254)"
"(275, 254)"
"(276, 255)"
"(282, 255)"
"(283, 256)"
"(285, 256)"
"(287, 254)"
"(287, 253)"
"(289, 251)"
"(290, 251)"
"(295, 246)"
"(295, 245)"
"(298, 242)"
"(298, 241)"
"(300, 239)"
"(300, 238)"
"(301, 237)"
"(301, 236)"
"(302, 235)"
"(302, 234)"
"(303, 233)"
"(303, 232)"
"(304, 231)"
"(304, 230)"
"(305, 229)"
"(305, 228)"
"(306, 227)"
"(306, 226)"
"(307, 225)"
"(307, 224)"
"(308, 223)"
"(308, 221)"
"(311, 218)"
"(312, 218)"
"(312, 216)"
"(313, 215)"
"(313, 214)"
"(314, 213)"
"(314, 209)"
"(315, 208)"
"(315, 205)"
"(316, 204)"
"(316, 201)"
"(316, 202)"
"(315, 203)"
"(314, 202)"
"(314, 198)"
"(315, 197)"
"(315, 196)"
"(316, 195)"
"(316, 190)"
"(317, 189)"
"(317, 187)"
"(318, 186)"
"(318, 183)"
"(319, 182)"
"(319, 180)"
"(320, 179)"
"(320, 177)"
"(321, 176)"
"(321, 174)"
"(322, 173)"
"(322, 169)"
"(323, 168)"
"(323, 165)"
"(324, 164)"
"(324, 161)"
"(325, 160)"
