coors
"(78, 285)"
"(79, 285)"
"(80, 286)"
"(79, 287)"
"(78, 287)"
"(77, 288)"
"(76, 287)"
"(76, 289)"
"(75, 290)"
"(75, 292)"
"(74, 293)"
"(75, 293)"
"(76, 294)"
"(76, 295)"
"(75, 296)"
"(72, 296)"
"(72, 298)"
"(73, 297)"
"(74, 298)"
"(74, 299)"
"(73, 300)"
"(72, 300)"
"(72, 304)"
"(73, 305)"
"(73, 309)"
"(72, 310)"
"(71, 309)"
"(71, 306)"
"(70, 306)"
"(69, 307)"
"(68, 307)"
"(68, 308)"
"(69, 309)"
"(69, 311)"
"(69, 310)"
"(70, 309)"
"(71, 309)"
"(72, 310)"
"(72, 312)"
"(73, 313)"
"(72, 314)"
"(70, 314)"
"(70, 317)"
"(71, 318)"
"(71, 320)"
"(70, 321)"
"(68, 321)"
"(66, 319)"
"(67, 320)"
"(67, 321)"
"(65, 323)"
"(64, 323)"
"(63, 324)"
"(62, 324)"
"(61, 323)"
"(61, 324)"
"(62, 325)"
"(63, 325)"
"(64, 326)"
"(67, 326)"
"(68, 325)"
"(69, 325)"
"(68, 324)"
"(69, 323)"
"(70, 323)"
"(72, 325)"
"(69, 328)"
"(66, 328)"
"(66, 330)"
"(67, 331)"
"(67, 332)"
"(68, 332)"
"(67, 331)"
"(69, 329)"
"(70, 330)"
"(70, 333)"
"(69, 334)"
"(68, 334)"
"(68, 335)"
"(65, 338)"
"(66, 339)"
"(65, 340)"
"(59, 340)"
"(59, 341)"
"(60, 342)"
"(60, 344)"
"(66, 344)"
"(67, 345)"
"(67, 346)"
"(66, 347)"
"(65, 347)"
"(65, 348)"
"(66, 348)"
"(67, 349)"
"(66, 350)"
"(65, 350)"
"(64, 351)"
"(65, 352)"
"(65, 353)"
"(65, 351)"
"(66, 350)"
"(67, 350)"
"(69, 352)"
"(69, 353)"
"(67, 355)"
"(67, 356)"
"(68, 356)"
"(69, 355)"
"(69, 354)"
"(70, 353)"
"(72, 353)"
"(73, 354)"
"(72, 355)"
"(72, 357)"
"(71, 358)"
"(70, 358)"
"(69, 359)"
"(69, 360)"
"(70, 361)"
"(70, 362)"
"(69, 363)"
"(66, 363)"
"(66, 365)"
"(67, 365)"
"(68, 366)"
"(65, 369)"
"(64, 369)"
"(63, 370)"
"(62, 370)"
"(63, 370)"
"(64, 371)"
"(63, 372)"
"(62, 372)"
"(63, 372)"
"(64, 371)"
"(65, 371)"
"(66, 372)"
"(66, 373)"
"(67, 374)"
"(67, 377)"
"(66, 378)"
"(67, 379)"
"(67, 380)"
"(69, 382)"
"(69, 383)"
"(70, 384)"
"(70, 385)"
"(69, 386)"
"(68, 385)"
"(69, 386)"
"(68, 387)"
"(65, 387)"
"(66, 387)"
"(67, 388)"
"(66, 389)"
"(66, 390)"
"(67, 391)"
"(67, 392)"
"(64, 395)"
"(64, 396)"
"(63, 397)"
"(64, 398)"
"(63, 399)"
"(63, 400)"
"(62, 401)"
"(61, 401)"
"(60, 400)"
"(60, 401)"
"(62, 403)"
"(61, 404)"
"(62, 405)"
"(60, 407)"
"(60, 408)"
"(59, 409)"
"(58, 409)"
"(59, 410)"
"(59, 411)"
"(58, 412)"
"(57, 412)"
"(57, 414)"
"(56, 415)"
"(56, 417)"
"(55, 418)"
"(55, 419)"
"(54, 420)"
"(54, 423)"
"(52, 425)"
"(52, 426)"
"(51, 427)"
"(51, 429)"
"(50, 430)"
"(50, 431)"
"(49, 432)"
"(49, 433)"
"(48, 434)"
"(48, 435)"
"(47, 436)"
"(47, 438)"
"(46, 439)"
"(46, 440)"
"(46, 439)"
"(47, 438)"
"(47, 437)"
"(48, 436)"
"(48, 435)"
"(49, 434)"
"(49, 433)"
"(50, 432)"
"(50, 431)"
"(51, 430)"
"(51, 429)"
"(52, 428)"
"(52, 426)"
"(53, 425)"
"(53, 424)"
"(54, 423)"
"(54, 422)"
"(55, 421)"
"(55, 419)"
"(57, 417)"
"(57, 416)"
"(58, 415)"
"(58, 413)"
"(59, 412)"
"(59, 411)"
"(60, 410)"
"(60, 409)"
"(61, 408)"
"(61, 406)"
"(62, 405)"
"(62, 404)"
"(63, 403)"
"(63, 401)"
"(65, 399)"
"(65, 398)"
"(66, 397)"
"(66, 395)"
"(67, 394)"
"(66, 393)"
"(67, 392)"
"(68, 392)"
"(68, 390)"
"(69, 389)"
"(69, 387)"
"(70, 386)"
"(70, 385)"
"(71, 384)"
"(71, 382)"
"(72, 381)"
"(72, 379)"
"(73, 378)"
"(73, 377)"
"(74, 376)"
"(74, 373)"
"(75, 372)"
"(75, 371)"
"(76, 370)"
"(76, 368)"
"(77, 367)"
"(77, 364)"
"(78, 363)"
"(78, 360)"
"(80, 358)"
"(80, 354)"
"(81, 353)"
"(81, 351)"
"(82, 350)"
"(81, 349)"
"(81, 348)"
"(83, 346)"
"(82, 345)"
"(82, 344)"
"(83, 343)"
"(83, 339)"
"(84, 338)"
"(84, 336)"
"(85, 335)"
"(85, 331)"
"(84, 330)"
"(85, 329)"
"(84, 328)"
"(84, 327)"
"(85, 326)"
"(84, 325)"
"(86, 323)"
"(88, 323)"
"(89, 322)"
"(89, 317)"
"(88, 316)"
"(88, 311)"
"(87, 310)"
"(87, 308)"
"(86, 307)"
"(86, 303)"
"(84, 301)"
"(85, 300)"
"(85, 295)"
"(86, 294)"
"(87, 295)"
"(87, 296)"
"(88, 297)"
"(88, 302)"
"(89, 303)"
"(89, 304)"
"(90, 305)"
"(89, 306)"
"(89, 307)"
"(90, 308)"
"(90, 309)"
"(91, 310)"
"(91, 312)"
"(92, 313)"
"(92, 314)"
"(93, 315)"
"(93, 317)"
"(95, 319)"
"(95, 321)"
"(97, 321)"
"(98, 322)"
"(98, 323)"
"(100, 323)"
"(101, 324)"
"(107, 324)"
"(108, 323)"
"(109, 324)"
"(110, 323)"
"(111, 324)"
"(112, 323)"
"(127, 323)"
"(128, 324)"
"(136, 324)"
"(137, 325)"
"(139, 325)"
"(140, 324)"
"(148, 324)"
"(147, 323)"
"(145, 323)"
"(143, 321)"
"(143, 319)"
"(142, 319)"
"(142, 321)"
"(141, 322)"
"(140, 322)"
"(139, 321)"
"(139, 318)"
"(135, 318)"
"(134, 319)"
"(133, 319)"
"(132, 318)"
"(130, 318)"
"(129, 317)"
"(129, 316)"
"(130, 315)"
"(132, 315)"
"(133, 316)"
"(132, 315)"
"(130, 315)"
"(129, 314)"
"(129, 312)"
"(129, 315)"
"(128, 316)"
"(127, 315)"
"(127, 314)"
"(126, 314)"
"(125, 313)"
"(125, 312)"
"(126, 311)"
"(125, 310)"
"(121, 310)"
"(120, 311)"
"(119, 310)"
"(119, 309)"
"(120, 308)"
"(121, 308)"
"(121, 307)"
"(120, 306)"
"(120, 305)"
"(119, 305)"
"(117, 307)"
"(111, 307)"
"(110, 306)"
"(110, 305)"
"(107, 302)"
"(108, 301)"
"(110, 301)"
"(111, 302)"
"(111, 303)"
"(111, 299)"
"(110, 298)"
"(109, 298)"
"(108, 299)"
"(107, 299)"
"(106, 298)"
"(106, 297)"
"(105, 296)"
"(105, 295)"
"(102, 295)"
"(101, 294)"
"(102, 293)"
"(103, 293)"
"(104, 292)"
"(105, 292)"
"(107, 294)"
"(109, 294)"
"(110, 295)"
"(112, 295)"
"(110, 295)"
"(109, 294)"
"(109, 293)"
"(107, 293)"
"(106, 292)"
"(108, 290)"
"(107, 289)"
"(108, 288)"
"(106, 288)"
"(106, 289)"
"(107, 290)"
"(107, 291)"
"(106, 292)"
"(105, 292)"
"(103, 290)"
"(103, 289)"
"(104, 288)"
"(102, 290)"
"(101, 290)"
"(99, 288)"
"(99, 287)"
"(98, 288)"
"(97, 288)"
"(96, 287)"
"(97, 286)"
"(97, 285)"
"(98, 284)"
"(97, 285)"
"(97, 286)"
"(96, 287)"
"(94, 285)"
"(94, 284)"
"(93, 283)"
"(93, 282)"
"(94, 281)"
"(98, 281)"
"(93, 281)"
"(92, 280)"
"(92, 279)"
"(89, 279)"
"(89, 281)"
"(88, 282)"
"(87, 281)"
"(87, 280)"
"(86, 280)"
"(85, 279)"
"(85, 274)"
"(83, 272)"
"(83, 270)"
"(82, 269)"
"(83, 268)"
"(84, 268)"
"(84, 267)"
"(83, 268)"
"(81, 266)"
"(82, 265)"
"(81, 264)"
"(81, 262)"
"(8, 74)"
"(6, 76)"
"(7, 77)"
"(7, 78)"
"(11, 82)"
"(11, 83)"
"(17, 89)"
"(17, 90)"
"(25, 98)"
"(25, 99)"
"(51, 125)"
"(52, 125)"
"(58, 131)"
"(59, 131)"
"(62, 134)"
"(61, 135)"
"(62, 136)"
"(63, 135)"
"(64, 135)"
"(68, 139)"
"(69, 139)"
"(73, 143)"
"(74, 143)"
"(77, 146)"
"(78, 146)"
"(80, 148)"
"(81, 148)"
"(83, 150)"
"(84, 150)"
"(87, 153)"
"(88, 153)"
"(90, 155)"
"(91, 155)"
"(93, 157)"
"(94, 157)"
"(95, 158)"
"(96, 158)"
"(98, 160)"
"(99, 160)"
"(101, 162)"
"(102, 162)"
"(103, 163)"
"(104, 163)"
"(105, 164)"
"(106, 164)"
"(110, 168)"
"(111, 168)"
"(112, 169)"
"(114, 169)"
"(115, 170)"
"(116, 170)"
"(117, 171)"
"(118, 171)"
"(119, 172)"
"(120, 172)"
"(121, 173)"
"(122, 173)"
"(123, 174)"
"(124, 174)"
"(125, 175)"
"(126, 175)"
"(127, 176)"
"(128, 176)"
"(129, 177)"
"(130, 177)"
"(131, 178)"
"(132, 178)"
"(133, 179)"
"(134, 179)"
"(135, 180)"
"(136, 180)"
"(137, 181)"
"(138, 181)"
"(139, 182)"
"(141, 182)"
"(142, 183)"
"(143, 183)"
"(144, 184)"
"(145, 184)"
"(146, 185)"
"(147, 185)"
"(148, 186)"
"(150, 186)"
"(151, 187)"
"(152, 187)"
"(153, 188)"
"(154, 188)"
"(155, 189)"
"(157, 189)"
"(158, 190)"
"(159, 190)"
"(160, 191)"
"(161, 191)"
"(162, 192)"
"(164, 192)"
"(165, 193)"
"(167, 193)"
"(168, 194)"
"(169, 194)"
"(170, 195)"
"(172, 195)"
"(173, 196)"
"(174, 196)"
"(175, 197)"
"(177, 197)"
"(178, 198)"
"(180, 198)"
"(181, 199)"
"(183, 199)"
"(184, 200)"
"(186, 200)"
"(187, 201)"
"(189, 201)"
"(191, 203)"
"(193, 203)"
"(194, 204)"
"(197, 204)"
"(198, 205)"
"(201, 205)"
"(202, 206)"
"(204, 206)"
"(205, 207)"
"(208, 207)"
"(209, 208)"
"(212, 208)"
"(213, 209)"
"(216, 209)"
"(217, 210)"
"(220, 210)"
"(221, 211)"
"(224, 211)"
"(225, 212)"
"(228, 212)"
"(229, 213)"
"(232, 213)"
"(233, 214)"
"(236, 214)"
"(237, 215)"
"(241, 215)"
"(242, 216)"
"(245, 216)"
"(246, 217)"
"(249, 217)"
"(250, 218)"
"(253, 218)"
"(254, 219)"
"(258, 219)"
"(259, 220)"
"(263, 220)"
"(264, 221)"
"(268, 221)"
"(269, 222)"
"(272, 222)"
"(273, 223)"
"(277, 223)"
"(278, 224)"
"(282, 224)"
"(283, 225)"
"(287, 225)"
"(288, 226)"
"(292, 226)"
"(293, 227)"
"(298, 227)"
"(299, 228)"
"(304, 228)"
"(305, 229)"
"(309, 229)"
"(310, 230)"
"(315, 230)"
"(316, 231)"
"(321, 231)"
"(322, 232)"
"(327, 232)"
"(328, 233)"
"(333, 233)"
"(334, 234)"
"(339, 234)"
"(340, 235)"
"(346, 235)"
"(347, 236)"
"(352, 236)"
"(353, 237)"
"(358, 237)"
"(359, 238)"
"(365, 238)"
"(366, 239)"
"(366, 240)"
"(371, 240)"
"(372, 241)"
"(380, 241)"
"(381, 242)"
"(386, 242)"
"(387, 243)"
"(391, 243)"
"(392, 244)"
"(399, 244)"
"(400, 245)"
"(405, 245)"
"(406, 246)"
"(410, 246)"
"(411, 247)"
"(417, 247)"
"(418, 248)"
"(423, 248)"
"(424, 249)"
"(432, 249)"
"(433, 250)"
"(439, 250)"
"(440, 251)"
"(447, 251)"
"(448, 252)"
"(453, 252)"
"(454, 253)"
"(462, 253)"
"(463, 254)"
"(471, 254)"
"(472, 255)"
"(478, 255)"
"(479, 256)"
"(484, 256)"
"(485, 257)"
"(496, 257)"
"(497, 258)"
"(505, 258)"
"(506, 259)"
"(513, 259)"
"(507, 259)"
"(506, 258)"
"(499, 258)"
"(498, 257)"
"(494, 257)"
"(493, 256)"
"(492, 257)"
"(491, 257)"
"(490, 256)"
"(483, 256)"
"(482, 255)"
"(475, 255)"
"(474, 254)"
"(468, 254)"
"(467, 253)"
"(460, 253)"
"(459, 252)"
"(457, 252)"
"(456, 251)"
"(455, 252)"
"(453, 252)"
"(452, 251)"
"(446, 251)"
"(445, 250)"
"(441, 250)"
"(440, 249)"
"(432, 249)"
"(431, 248)"
"(426, 248)"
"(425, 247)"
"(423, 247)"
"(422, 246)"
"(424, 244)"
"(425, 245)"
"(426, 244)"
"(427, 245)"
"(432, 245)"
"(433, 246)"
"(440, 246)"
"(441, 247)"
"(449, 247)"
"(450, 248)"
"(451, 247)"
"(452, 248)"
"(456, 248)"
"(457, 249)"
"(459, 249)"
"(460, 248)"
"(461, 249)"
"(464, 249)"
"(465, 250)"
"(467, 250)"
"(468, 249)"
"(469, 250)"
"(474, 250)"
"(475, 251)"
"(476, 250)"
"(477, 250)"
"(478, 251)"
"(482, 251)"
"(483, 252)"
"(493, 252)"
"(494, 253)"
"(500, 253)"
"(501, 254)"
"(506, 254)"
"(507, 255)"
"(508, 255)"
"(509, 254)"
"(510, 255)"
"(515, 255)"
"(516, 256)"
"(517, 255)"
"(518, 256)"
"(526, 256)"
"(527, 257)"
"(535, 257)"
"(536, 258)"
"(540, 258)"
"(541, 259)"
"(542, 258)"
"(543, 259)"
"(548, 259)"
"(549, 260)"
"(550, 259)"
"(551, 260)"
"(558, 260)"
"(559, 261)"
"(565, 261)"
"(559, 261)"
"(558, 260)"
"(551, 260)"
"(550, 259)"
"(544, 259)"
"(543, 258)"
"(537, 258)"
"(536, 257)"
"(529, 257)"
"(528, 256)"
"(522, 256)"
"(521, 255)"
"(514, 255)"
"(513, 254)"
"(507, 254)"
"(506, 253)"
"(499, 253)"
"(498, 252)"
"(491, 252)"
"(490, 251)"
"(487, 251)"
"(486, 252)"
"(485, 251)"
"(485, 250)"
"(478, 250)"
"(477, 249)"
"(470, 249)"
"(469, 248)"
"(463, 248)"
"(462, 247)"
"(455, 247)"
"(454, 246)"
"(447, 246)"
"(446, 245)"
"(439, 245)"
"(438, 244)"
"(433, 244)"
"(432, 243)"
"(425, 243)"
"(424, 242)"
"(417, 242)"
"(416, 241)"
"(411, 241)"
"(410, 240)"
"(403, 240)"
"(402, 239)"
"(398, 239)"
"(397, 238)"
"(390, 238)"
"(389, 237)"
"(384, 237)"
"(383, 236)"
"(376, 236)"
"(375, 235)"
"(370, 235)"
"(369, 234)"
"(363, 234)"
"(362, 233)"
"(357, 233)"
"(356, 232)"
"(350, 232)"
"(349, 231)"
"(344, 231)"
"(343, 230)"
"(339, 230)"
"(338, 229)"
"(332, 229)"
"(331, 228)"
"(324, 228)"
"(323, 227)"
"(318, 227)"
"(317, 226)"
"(313, 226)"
"(312, 225)"
"(307, 225)"
"(306, 224)"
"(301, 224)"
"(300, 223)"
"(296, 223)"
"(295, 222)"
"(291, 222)"
"(290, 221)"
"(285, 221)"
"(284, 220)"
"(280, 220)"
"(279, 219)"
"(276, 219)"
"(279, 219)"
"(280, 220)"
"(283, 220)"
"(284, 221)"
"(288, 221)"
"(289, 222)"
"(292, 222)"
"(293, 223)"
"(298, 223)"
"(299, 224)"
"(302, 224)"
"(304, 226)"
"(303, 227)"
"(300, 227)"
"(299, 226)"
"(294, 226)"
"(293, 225)"
"(288, 225)"
"(287, 224)"
"(283, 224)"
"(282, 223)"
"(278, 223)"
"(277, 222)"
"(272, 222)"
"(271, 221)"
"(272, 220)"
"(270, 220)"
"(269, 221)"
"(267, 221)"
"(266, 220)"
"(267, 219)"
"(268, 219)"
"(265, 219)"
"(264, 218)"
"(262, 218)"
"(261, 217)"
"(262, 216)"
"(265, 216)"
"(266, 217)"
"(270, 217)"
"(271, 218)"
"(274, 218)"
"(271, 218)"
"(270, 217)"
"(266, 217)"
"(265, 216)"
"(262, 216)"
"(261, 217)"
"(258, 217)"
"(257, 216)"
"(258, 215)"
"(259, 215)"
"(257, 215)"
"(256, 216)"
"(252, 216)"
"(251, 215)"
"(248, 215)"
"(247, 214)"
"(248, 213)"
"(249, 213)"
"(248, 213)"
"(247, 214)"
"(244, 214)"
"(243, 213)"
"(244, 212)"
"(246, 212)"
"(244, 212)"
"(243, 213)"
"(239, 213)"
"(238, 212)"
"(235, 212)"
"(234, 211)"
"(231, 211)"
"(230, 210)"
"(231, 209)"
"(233, 209)"
"(231, 209)"
"(230, 208)"
"(227, 208)"
"(230, 208)"
"(231, 209)"
"(230, 210)"
"(228, 210)"
"(227, 211)"
"(224, 211)"
"(223, 210)"
"(224, 209)"
"(223, 210)"
"(221, 210)"
"(220, 209)"
"(217, 209)"
"(216, 208)"
"(213, 208)"
"(212, 207)"
"(210, 207)"
"(209, 206)"
"(206, 206)"
"(205, 205)"
"(202, 205)"
"(201, 204)"
"(200, 204)"
"(199, 203)"
"(200, 202)"
"(202, 202)"
"(203, 203)"
"(208, 203)"
"(209, 204)"
"(212, 204)"
"(213, 205)"
"(217, 205)"
"(218, 206)"
"(221, 206)"
"(222, 207)"
"(225, 207)"
"(223, 207)"
"(222, 206)"
"(219, 206)"
"(218, 205)"
"(214, 205)"
"(213, 204)"
"(210, 204)"
"(209, 203)"
"(207, 203)"
"(206, 202)"
"(203, 202)"
"(202, 201)"
"(199, 201)"
"(198, 200)"
"(196, 200)"
"(195, 199)"
"(192, 199)"
"(191, 198)"
"(189, 198)"
"(188, 197)"
"(186, 197)"
"(185, 196)"
"(183, 196)"
"(182, 195)"
"(180, 195)"
"(179, 194)"
"(178, 194)"
"(177, 193)"
"(175, 193)"
"(174, 192)"
"(172, 192)"
"(171, 191)"
"(170, 191)"
"(169, 190)"
"(167, 190)"
"(166, 189)"
"(164, 189)"
"(163, 188)"
"(162, 188)"
"(161, 187)"
"(160, 187)"
"(159, 186)"
"(157, 186)"
"(156, 185)"
"(155, 185)"
"(154, 184)"
"(153, 184)"
"(152, 183)"
"(150, 183)"
"(149, 182)"
"(148, 182)"
"(147, 181)"
"(146, 181)"
"(145, 180)"
"(144, 180)"
"(143, 179)"
"(142, 179)"
"(141, 178)"
"(139, 178)"
"(138, 177)"
"(137, 177)"
"(136, 176)"
"(135, 176)"
"(134, 175)"
"(133, 175)"
"(132, 174)"
"(131, 174)"
"(130, 173)"
"(129, 173)"
"(128, 172)"
"(127, 172)"
"(126, 171)"
"(125, 171)"
"(124, 170)"
"(123, 170)"
"(122, 169)"
"(121, 169)"
"(120, 168)"
"(119, 168)"
"(118, 167)"
"(117, 167)"
"(116, 166)"
"(115, 166)"
"(114, 165)"
"(113, 165)"
"(112, 164)"
"(111, 164)"
"(110, 163)"
"(109, 163)"
"(108, 162)"
"(107, 162)"
"(106, 161)"
"(105, 161)"
"(103, 159)"
"(102, 159)"
"(101, 158)"
"(100, 158)"
"(98, 156)"
"(97, 156)"
"(95, 154)"
"(94, 154)"
"(92, 152)"
"(91, 152)"
"(90, 151)"
"(89, 151)"
"(86, 148)"
"(85, 148)"
"(83, 146)"
"(82, 146)"
"(79, 143)"
"(78, 143)"
"(75, 140)"
"(74, 140)"
"(71, 137)"
"(70, 137)"
"(65, 132)"
"(64, 132)"
"(60, 128)"
"(59, 128)"
"(49, 118)"
"(48, 118)"
"(32, 102)"
"(32, 101)"
"(22, 91)"
"(22, 90)"
"(17, 85)"
"(17, 84)"
"(11, 78)"
"(11, 77)"
