times
0.9686473
0.97771
0.9853175
0.9923689
0.9993522
1.0063617
1.0134747
1.0208061
1.0276239
1.034667
1.0413203
1.0487161
1.0553225
1.0626122
1.0693465
1.0766678
1.0833553
1.0902141
1.0972249
