times
0.975649
0.9847524
0.9926908
0.9999422
1.0070712
1.0142753
1.0214018
1.0285694
1.0358364
1.0431162
1.0499021
1.0579606
1.0650612
1.0723525
1.0795639
1.0869401
1.0939648
1.1011037
1.1084184
