times
0.9682522
0.9772824
0.9850002
0.9922403
0.9993757
1.0062013
1.0129096
1.0196843
1.0263592
1.0333403
1.0400273
1.0473614
1.0539741
1.0608548
1.0675474
1.0748358
1.0813592
1.0879593
1.0948459
