times
0.969094
0.9784569
0.9861306
0.9930403
1.000256
1.0070652
1.0140009
1.0214821
1.0285013
1.0358688
1.042825
1.0507912
1.0577647
1.0648291
1.0715807
1.0785041
1.0850218
1.0918822
1.0987371
