times
0.9794257
0.9887203
0.9965083
1.0038707
1.0113005
1.0183662
1.0256478
1.0327461
1.0398435
1.0468877
1.0537555
1.0614161
1.0680609
1.07486
1.0814987
1.0884345
1.0950599
1.1019499
1.1093945
