times
0.9779765
0.9871311
0.9951621
1.0024207
1.0094567
1.01668
1.0235779
1.0308065
1.0379351
1.0448957
1.0515489
1.0588961
1.0655682
1.0727279
1.0797422
1.0866424
1.0932255
1.1003171
1.1072638
