times
0.9661549
0.9754101
0.9837673
0.9908766
0.9980268
1.0051256
1.0120371
1.0192217
1.0263195
1.0332005
1.0399815
1.0472863
1.0539918
1.0608192
1.0672887
1.0741453
1.0805835
1.0870666
1.0938071
