times
0.9689469
0.9782562
0.9860117
0.992839
0.9997468
1.0066543
1.0136312
1.0206827
1.0277874
1.0350273
1.0418039
1.0492915
1.0561103
1.0631658
1.0699664
1.077022
1.0840511
1.0908932
1.0980436
