times
0.9810093
0.9904918
0.9989542
1.0059444
1.0128613
1.0195618
1.0264077
1.0332312
1.0399565
1.0472002
1.0538502
1.0610987
1.0678016
1.074616
1.0813066
1.0883238
1.0949744
1.1016079
1.1085435
