times
0.9676616
0.9770669
0.985128
0.9921175
0.999125
1.0060269
1.0131053
1.0201446
1.0271183
1.0343504
1.0414409
1.0488187
1.0558799
1.062675
1.069253
1.0762235
1.0826963
1.0892609
1.0960314
