times
0.9751093
0.9845371
0.9929391
1.0000561
1.0070645
1.0141185
1.0211729
1.0284178
1.0354382
1.0424169
1.049177
1.0564661
1.0634544
1.0703267
1.0769524
1.0837714
1.0902827
1.0968924
1.1039336
