times
0.9933537
1.0026581
1.0107543
1.0180266
1.0250505
1.0322378
1.0389941
1.0460738
1.0530765
1.0601401
1.0668462
1.074109
1.0808867
1.0876713
1.0944829
1.1015281
1.1082363
1.1148962
1.1217842
