times
0.983718
0.9928959
1.0006717
1.0080392
1.0151651
1.0222594
1.0295447
1.0366977
1.0439175
1.0512017
1.0581287
1.0659327
1.0729255
1.0800167
1.0870529
1.0942897
1.1013043
1.1082485
1.1155174
