times
0.9770574
0.9864956
0.9945097
1.0015575
1.0087208
1.0156102
1.0228754
1.0300525
1.0368916
1.0439069
1.0506345
1.0579847
1.0647069
1.0715814
1.0782188
1.08543
1.0921099
1.0989707
1.1059908
