times
0.9720314
0.9813663
0.9890614
0.9961479
1.0032198
1.0100324
1.0170725
1.0239204
1.0310041
1.0381845
1.0450473
1.0525863
1.0594502
1.0664366
1.0733148
1.0804674
1.0870771
1.0940099
1.1010295
