times
0.9709912
0.9803496
0.9888805
0.9962126
1.0033797
1.0105316
1.0175255
1.0248887
1.0319971
1.0392445
1.046263
1.0538942
1.0608687
1.0678944
1.0748252
1.0821559
1.0890136
1.0959129
1.103245
