times
0.9688826
0.9783269
0.9863006
0.9934638
1.0007766
1.0075641
1.0144826
1.0217553
1.0287399
1.0356619
1.0424012
1.0496114
1.0562866
1.0631235
1.0697263
1.0767993
1.0832827
1.0898879
1.0965879
