times
1.0011228
1.0099947
1.0179756
1.025196
1.0325661
1.039917
1.0470181
1.0542241
1.0616345
1.068966
1.0759346
1.0836655
1.0908619
1.0980308
1.1050204
1.1121873
1.1189976
1.1262136
1.1335471
