times
0.9792962
0.9885344
0.9965063
1.0038004
1.0106651
1.0176694
1.024708
1.0319543
1.0391938
1.0466101
1.0537699
1.0614204
1.0685737
1.0758326
1.0827655
1.090058
1.0968304
1.1039367
1.1111959
