times
0.9822562
0.9833668
0.9859069
0.9884124
1.1203494
1.1475551
1.1738788
1.1988602
1.2244393
1.2504553
1.2761559
1.3022034
1.3281874
1.3541137
1.3830348
1.4082275
1.4336063
1.4630981
1.488463
