times
0.9912252
0.9924908
0.9950489
0.9973498
1.132415
1.1594566
1.1859705
1.2111684
1.2367181
1.2623341
1.2881253
1.3140892
1.3399651
1.3657109
1.3952219
1.4203939
1.4459813
1.4751938
1.5008857
