times
0.9832493
0.9843452
0.9870492
0.9894732
1.1209538
1.1479072
1.1741371
1.1991574
1.2246285
1.2500736
1.2756641
1.3016626
1.3272874
1.3528136
1.3816453
1.4065327
1.4316273
1.4607067
1.4859921
