times
0.9895077
0.9906606
0.9933261
0.9956387
1.1297958
1.1571956
1.183817
1.2088215
1.2344286
1.2605238
1.286365
1.3125876
1.3384716
1.3641947
1.3933046
1.4181997
1.4436115
1.4729929
1.4985592
