times
0.9933025
0.9943964
0.997096
0.9995751
1.1341882
1.1618623
1.1883568
1.2136646
1.2399364
1.2661998
1.2923578
1.3188533
1.3448397
1.3705084
1.399816
1.4252522
1.451134
1.4809293
1.5064958
