times
0.9829892
0.9841069
0.9866667
0.9888969
1.1218954
1.1486575
1.1752236
1.2005163
1.2261153
1.2521292
1.2778711
1.3039768
1.3294874
1.3548116
1.3838653
1.4088253
1.4340839
1.4635865
1.4893968
