times
1.0039089
1.0051584
1.0075955
1.0102791
1.3860937
1.4173605
1.4446277
1.4700469
1.4960036
1.5219714
1.5477646
1.5740929
1.6001432
1.6256799
1.6546825
1.6798765
1.7051053
1.7344697
1.7603366
