times
0.9899533
0.9911192
0.9936487
0.9960348
1.1299137
1.1573945
1.1841783
1.2096311
1.2350917
1.2611467
1.2869396
1.3131329
1.3393818
1.3657474
1.3953651
1.4210219
1.4469859
1.4766535
1.5019683
