times
0.9931746
0.9942708
0.9968903
0.999348
1.1330086
1.159857
1.1867803
1.212084
1.2379819
1.2636236
1.2895093
1.3155875
1.3410801
1.3667524
1.3958674
1.4209995
1.4463513
1.4757997
1.5013035
