times
0.9903138
0.9913857
0.9939216
0.9962444
1.1312602
1.1586266
1.1855267
1.2108144
1.2368143
1.2631974
1.2893944
1.3157147
1.3417909
1.3674105
1.3971858
1.4224965
1.4477649
1.4772601
1.5027347
