times
0.9927058
0.9938127
0.9964547
0.998973
1.1319656
1.1589807
1.1853905
1.2109645
1.2370945
1.2628031
1.288822
1.3152415
1.3411371
1.3673086
1.3969379
1.4226704
1.4482211
1.4783097
1.5036478
