times
0.9841786
0.9852778
0.987804
0.9902021
1.1232157
1.1506622
1.1774131
1.2028865
1.2285571
1.2546228
1.2804063
1.3063045
1.332001
1.3576669
1.3868766
1.4118447
1.4372066
1.4662789
1.4913124
