times
0.981826
0.9830749
0.9856887
0.9879597
1.1205469
1.1481567
1.174466
1.199563
1.2254389
1.2514385
1.277483
1.3036301
1.3292777
1.3547477
1.3840579
1.409007
1.4341185
1.4634175
1.4889269
