times
1.5511977
1.5525834
1.5564168
1.5597565
1.5804967
1.6041153
1.6274393
1.6511994
1.6738757
1.7008418
1.7232841
1.7458218
1.7681238
1.7898957
1.8146599
1.835795
1.8583571
1.8842896
1.9060602
