times
0.9927533
0.9937946
0.9963046
0.9987352
1.1321788
1.159595
1.1864484
1.2120248
1.2378643
1.2639718
1.2898224
1.3161937
1.3422499
1.3680589
1.3975975
1.422976
1.4485332
1.4777268
1.5031457
