times
1.000431
1.0014984
1.0038358
1.0062056
1.1430676
1.1708029
1.1975304
1.2226171
1.2484103
1.2745018
1.3007641
1.3271002
1.3525209
1.3782959
1.4105117
1.4367488
1.4627834
1.492716
1.5183605
