times
1.7657866
1.7664996
1.7685182
1.7705795
1.7724779
1.7948249
1.8183055
1.8371426
1.8570385
1.877702
1.8983743
1.9173227
1.9401152
1.9616367
1.9835776
2.0076627
2.0326502
2.0576985
2.088054
