times
0.9800066
0.9812079
0.9837077
0.9862283
1.1193978
1.1465548
1.1730976
1.198375
1.2239046
1.249755
1.2754209
1.3024358
1.3284316
1.355034
1.3841183
1.4098414
1.4352906
1.4651085
1.4907249
