times
0.9805875
0.9818092
0.9843746
0.986863
1.1189828
1.1461844
1.1725362
1.1977525
1.2236802
1.2496886
1.2757449
1.3019684
1.3280845
1.3538806
1.3832559
1.4085976
1.4340742
1.4638013
1.4894626
